date,amfi_code,scheme_name,rolling_sharpe
2022-03-09,118634,Nippon India Small Cap Fund - Regular - Growth,-0.4520648131219866
2022-03-10,118634,Nippon India Small Cap Fund - Regular - Growth,-0.19877279509488915
2022-03-11,118634,Nippon India Small Cap Fund - Regular - Growth,-0.03174298687858764
2022-03-12,118634,Nippon India Small Cap Fund - Regular - Growth,-0.031508717164643395
2022-03-13,118634,Nippon India Small Cap Fund - Regular - Growth,-0.03127955892373063
2022-03-14,118634,Nippon India Small Cap Fund - Regular - Growth,-0.08661999924319089
2022-03-15,118634,Nippon India Small Cap Fund - Regular - Growth,-0.2141496128118744
2022-03-16,118634,Nippon India Small Cap Fund - Regular - Growth,-0.2399954831447574
2022-03-17,118634,Nippon India Small Cap Fund - Regular - Growth,-0.36588105575049307
2022-03-18,118634,Nippon India Small Cap Fund - Regular - Growth,-0.3826705511258827
2022-03-19,118634,Nippon India Small Cap Fund - Regular - Growth,-0.3801093806231615
2022-03-20,118634,Nippon India Small Cap Fund - Regular - Growth,-0.3775989560894534
2022-03-21,118634,Nippon India Small Cap Fund - Regular - Growth,-0.3569282213159955
2022-03-22,118634,Nippon India Small Cap Fund - Regular - Growth,-0.5611777676433525
2022-03-23,118634,Nippon India Small Cap Fund - Regular - Growth,-0.384710948471751
2022-03-24,118634,Nippon India Small Cap Fund - Regular - Growth,-0.45895186034492563
2022-03-25,118634,Nippon India Small Cap Fund - Regular - Growth,-0.6429241533791418
2022-03-26,118634,Nippon India Small Cap Fund - Regular - Growth,-0.6389854677446443
2022-03-27,118634,Nippon India Small Cap Fund - Regular - Growth,-0.6351182939550235
2022-03-28,118634,Nippon India Small Cap Fund - Regular - Growth,-0.7011307632786338
2022-03-29,118634,Nippon India Small Cap Fund - Regular - Growth,-0.6258568736010748
2022-03-30,118634,Nippon India Small Cap Fund - Regular - Growth,-0.5895175439922101
2022-03-31,118634,Nippon India Small Cap Fund - Regular - Growth,-0.47322330557880665
2022-04-01,118634,Nippon India Small Cap Fund - Regular - Growth,-0.24606709475465602
2022-04-02,118634,Nippon India Small Cap Fund - Regular - Growth,-0.24468045994920523
2022-04-03,118634,Nippon India Small Cap Fund - Regular - Growth,-0.24331700586090643
2022-04-04,118634,Nippon India Small Cap Fund - Regular - Growth,0.11926321892714123
2022-04-05,118634,Nippon India Small Cap Fund - Regular - Growth,0.15479427941608973
2022-04-06,118634,Nippon India Small Cap Fund - Regular - Growth,0.05399909499452156
2022-04-07,118634,Nippon India Small Cap Fund - Regular - Growth,0.3009465875828434
2022-04-08,118634,Nippon India Small Cap Fund - Regular - Growth,0.08855583906211996
2022-04-09,118634,Nippon India Small Cap Fund - Regular - Growth,0.08855583906211996
2022-04-10,118634,Nippon India Small Cap Fund - Regular - Growth,0.42640506777396947
2022-04-11,118634,Nippon India Small Cap Fund - Regular - Growth,1.1555523040252338
2022-04-12,118634,Nippon India Small Cap Fund - Regular - Growth,1.414185231335339
2022-04-13,118634,Nippon India Small Cap Fund - Regular - Growth,2.2033023601798973
2022-04-14,118634,Nippon India Small Cap Fund - Regular - Growth,2.552456407581674
2022-04-15,118634,Nippon India Small Cap Fund - Regular - Growth,2.6227140261577317
2022-04-16,118634,Nippon India Small Cap Fund - Regular - Growth,2.6227140261577317
2022-04-17,118634,Nippon India Small Cap Fund - Regular - Growth,2.8033930956489943
2022-04-18,118634,Nippon India Small Cap Fund - Regular - Growth,2.955231224039413
2022-04-19,118634,Nippon India Small Cap Fund - Regular - Growth,3.040140800669579
2022-04-20,118634,Nippon India Small Cap Fund - Regular - Growth,2.930234795814607
2022-04-21,118634,Nippon India Small Cap Fund - Regular - Growth,3.0471214098942383
2022-04-22,118634,Nippon India Small Cap Fund - Regular - Growth,3.126329198878618
2022-04-23,118634,Nippon India Small Cap Fund - Regular - Growth,3.126329198878618
2022-04-24,118634,Nippon India Small Cap Fund - Regular - Growth,2.875044442792103
2022-04-25,118634,Nippon India Small Cap Fund - Regular - Growth,3.023101514021638
2022-04-26,118634,Nippon India Small Cap Fund - Regular - Growth,3.4001124923934904
2022-04-27,118634,Nippon India Small Cap Fund - Regular - Growth,3.5910794958007988
2022-04-28,118634,Nippon India Small Cap Fund - Regular - Growth,3.5999889072035445
2022-04-29,118634,Nippon India Small Cap Fund - Regular - Growth,3.5474647085246485
2022-04-30,118634,Nippon India Small Cap Fund - Regular - Growth,3.5474647085246485
2022-05-01,118634,Nippon India Small Cap Fund - Regular - Growth,3.5254345801749523
2022-05-02,118634,Nippon India Small Cap Fund - Regular - Growth,3.934291232830692
2022-05-03,118634,Nippon India Small Cap Fund - Regular - Growth,3.8505392796601146
2022-05-04,118634,Nippon India Small Cap Fund - Regular - Growth,3.8225283893365036
2022-05-05,118634,Nippon India Small Cap Fund - Regular - Growth,4.032996153647074
2022-05-06,118634,Nippon India Small Cap Fund - Regular - Growth,3.9447000135440358
2022-05-07,118634,Nippon India Small Cap Fund - Regular - Growth,3.9447000135440358
2022-05-08,118634,Nippon India Small Cap Fund - Regular - Growth,3.83687413801811
2022-05-09,118634,Nippon India Small Cap Fund - Regular - Growth,3.610685371765777
2022-05-10,118634,Nippon India Small Cap Fund - Regular - Growth,2.903670288173233
2022-05-11,118634,Nippon India Small Cap Fund - Regular - Growth,2.319874837039934
2022-05-12,118634,Nippon India Small Cap Fund - Regular - Growth,2.357368229806638
2022-05-13,118634,Nippon India Small Cap Fund - Regular - Growth,2.6645381314482703
2022-05-14,118634,Nippon India Small Cap Fund - Regular - Growth,2.6645381314482703
2022-05-15,118634,Nippon India Small Cap Fund - Regular - Growth,2.8753160210140063
2022-05-16,118634,Nippon India Small Cap Fund - Regular - Growth,3.1438582386379834
2022-05-17,118634,Nippon India Small Cap Fund - Regular - Growth,2.9037869683309907
2022-05-18,118634,Nippon India Small Cap Fund - Regular - Growth,2.3611406321778587
2022-05-19,118634,Nippon India Small Cap Fund - Regular - Growth,2.046547337389779
2022-05-20,118634,Nippon India Small Cap Fund - Regular - Growth,1.9246217375730752
2022-05-21,118634,Nippon India Small Cap Fund - Regular - Growth,1.9246217375730752
2022-05-22,118634,Nippon India Small Cap Fund - Regular - Growth,1.7023665928362193
2022-05-23,118634,Nippon India Small Cap Fund - Regular - Growth,2.1356598558149344
2022-05-24,118634,Nippon India Small Cap Fund - Regular - Growth,2.414227193408459
2022-05-25,118634,Nippon India Small Cap Fund - Regular - Growth,2.0900020207588788
2022-05-26,118634,Nippon India Small Cap Fund - Regular - Growth,2.1517856913306153
2022-05-27,118634,Nippon India Small Cap Fund - Regular - Growth,2.2565464814319314
2022-05-28,118634,Nippon India Small Cap Fund - Regular - Growth,2.2565464814319314
2022-05-29,118634,Nippon India Small Cap Fund - Regular - Growth,2.2312483036506006
2022-05-30,118634,Nippon India Small Cap Fund - Regular - Growth,2.459843537477272
2022-05-31,118634,Nippon India Small Cap Fund - Regular - Growth,1.9555486932571808
2022-06-01,118634,Nippon India Small Cap Fund - Regular - Growth,1.5762034524799855
2022-06-02,118634,Nippon India Small Cap Fund - Regular - Growth,1.1251282260868103
2022-06-03,118634,Nippon India Small Cap Fund - Regular - Growth,1.0951211296949626
2022-06-04,118634,Nippon India Small Cap Fund - Regular - Growth,1.0951211296949626
2022-06-05,118634,Nippon India Small Cap Fund - Regular - Growth,1.328258231402209
2022-06-06,118634,Nippon India Small Cap Fund - Regular - Growth,1.586310235881921
2022-06-07,118634,Nippon India Small Cap Fund - Regular - Growth,1.739010017709457
2022-06-08,118634,Nippon India Small Cap Fund - Regular - Growth,1.606944751958892
2022-06-09,118634,Nippon India Small Cap Fund - Regular - Growth,1.3043773627754982
2022-06-10,118634,Nippon India Small Cap Fund - Regular - Growth,1.5372387901274722
2022-06-11,118634,Nippon India Small Cap Fund - Regular - Growth,1.5372387901274722
2022-06-12,118634,Nippon India Small Cap Fund - Regular - Growth,1.5865629368717726
2022-06-13,118634,Nippon India Small Cap Fund - Regular - Growth,1.6890457671082324
2022-06-14,118634,Nippon India Small Cap Fund - Regular - Growth,2.049369265745069
2022-06-15,118634,Nippon India Small Cap Fund - Regular - Growth,1.9407938406729988
2022-06-16,118634,Nippon India Small Cap Fund - Regular - Growth,1.7926038271727471
2022-06-17,118634,Nippon India Small Cap Fund - Regular - Growth,1.605540112477493
2022-06-18,118634,Nippon India Small Cap Fund - Regular - Growth,1.605540112477493
2022-06-19,118634,Nippon India Small Cap Fund - Regular - Growth,1.589445210863203
2022-06-20,118634,Nippon India Small Cap Fund - Regular - Growth,1.4443051111945688
2022-06-21,118634,Nippon India Small Cap Fund - Regular - Growth,1.0955545126160442
2022-06-22,118634,Nippon India Small Cap Fund - Regular - Growth,1.200422463277311
2022-06-23,118634,Nippon India Small Cap Fund - Regular - Growth,1.2306288106637981
2022-06-24,118634,Nippon India Small Cap Fund - Regular - Growth,0.3778912911235756
2022-06-25,118634,Nippon India Small Cap Fund - Regular - Growth,0.3778912911235756
2022-06-26,118634,Nippon India Small Cap Fund - Regular - Growth,0.436458695081977
2022-06-27,118634,Nippon India Small Cap Fund - Regular - Growth,0.5976656259574534
2022-06-28,118634,Nippon India Small Cap Fund - Regular - Growth,0.2512739685567188
2022-06-29,118634,Nippon India Small Cap Fund - Regular - Growth,0.28335626417418536
2022-06-30,118634,Nippon India Small Cap Fund - Regular - Growth,0.1161361588139112
2022-07-01,118634,Nippon India Small Cap Fund - Regular - Growth,0.5265692778777794
2022-07-02,118634,Nippon India Small Cap Fund - Regular - Growth,0.5265692778777794
2022-07-03,118634,Nippon India Small Cap Fund - Regular - Growth,0.2721618829248205
2022-07-04,118634,Nippon India Small Cap Fund - Regular - Growth,0.40592467380728187
2022-07-05,118634,Nippon India Small Cap Fund - Regular - Growth,0.5137880310119552
2022-07-06,118634,Nippon India Small Cap Fund - Regular - Growth,0.4312938611317914
2022-07-07,118634,Nippon India Small Cap Fund - Regular - Growth,0.8990150239455938
2022-07-08,118634,Nippon India Small Cap Fund - Regular - Growth,0.6279130358821748
2022-07-09,118634,Nippon India Small Cap Fund - Regular - Growth,0.6279130358821748
2022-07-10,118634,Nippon India Small Cap Fund - Regular - Growth,0.3054149254514259
2022-07-11,118634,Nippon India Small Cap Fund - Regular - Growth,-0.04010297106309982
2022-07-12,118634,Nippon India Small Cap Fund - Regular - Growth,-0.19275014626653206
2022-07-13,118634,Nippon India Small Cap Fund - Regular - Growth,-0.429604661059562
2022-07-14,118634,Nippon India Small Cap Fund - Regular - Growth,-0.4092428650166929
2022-07-15,118634,Nippon India Small Cap Fund - Regular - Growth,-0.3611764976781128
2022-07-16,118634,Nippon India Small Cap Fund - Regular - Growth,-0.3611764976781128
2022-07-17,118634,Nippon India Small Cap Fund - Regular - Growth,-0.4442630201069638
2022-07-18,118634,Nippon India Small Cap Fund - Regular - Growth,-0.046754201719568886
2022-07-19,118634,Nippon India Small Cap Fund - Regular - Growth,-0.004522733554796329
2022-07-20,118634,Nippon India Small Cap Fund - Regular - Growth,0.25273471797196806
2022-07-21,118634,Nippon India Small Cap Fund - Regular - Growth,0.21537266209542458
2022-07-22,118634,Nippon India Small Cap Fund - Regular - Growth,0.09564250900749412
2022-07-23,118634,Nippon India Small Cap Fund - Regular - Growth,0.09564250900749412
2022-07-24,118634,Nippon India Small Cap Fund - Regular - Growth,0.09647056890056864
2022-07-25,118634,Nippon India Small Cap Fund - Regular - Growth,-0.30396237878318483
2022-07-26,118634,Nippon India Small Cap Fund - Regular - Growth,-0.6409360894080478
2022-07-27,118634,Nippon India Small Cap Fund - Regular - Growth,-0.8567878346744332
2022-07-28,118634,Nippon India Small Cap Fund - Regular - Growth,-0.8707138040632012
2022-07-29,118634,Nippon India Small Cap Fund - Regular - Growth,-0.8838225742358647
2022-07-30,118634,Nippon India Small Cap Fund - Regular - Growth,-0.8838225742358647
2022-07-31,118634,Nippon India Small Cap Fund - Regular - Growth,-1.2748270254140175
2022-08-01,118634,Nippon India Small Cap Fund - Regular - Growth,-1.2609815116610732
2022-08-02,118634,Nippon India Small Cap Fund - Regular - Growth,-1.1291057223450829
2022-08-03,118634,Nippon India Small Cap Fund - Regular - Growth,-1.2403864283078387
2022-08-04,118634,Nippon India Small Cap Fund - Regular - Growth,-1.1151513384363552
2022-08-05,118634,Nippon India Small Cap Fund - Regular - Growth,-1.0785530461105928
2022-08-06,118634,Nippon India Small Cap Fund - Regular - Growth,-1.0785530461105928
2022-08-07,118634,Nippon India Small Cap Fund - Regular - Growth,-1.0978676247665526
2022-08-08,118634,Nippon India Small Cap Fund - Regular - Growth,-0.8419212433637013
2022-08-09,118634,Nippon India Small Cap Fund - Regular - Growth,-0.5082003570049651
2022-08-10,118634,Nippon India Small Cap Fund - Regular - Growth,-0.3617966190109914
2022-08-11,118634,Nippon India Small Cap Fund - Regular - Growth,-0.6789524780766562
2022-08-12,118634,Nippon India Small Cap Fund - Regular - Growth,-0.6161932830503599
2022-08-13,118634,Nippon India Small Cap Fund - Regular - Growth,-0.6161932830503599
2022-08-14,118634,Nippon India Small Cap Fund - Regular - Growth,-0.7064464444033665
2022-08-15,118634,Nippon India Small Cap Fund - Regular - Growth,-0.7032799575360927
2022-08-16,118634,Nippon India Small Cap Fund - Regular - Growth,0.05140573070388304
2022-08-17,118634,Nippon India Small Cap Fund - Regular - Growth,-0.2592747876879715
2022-08-18,118634,Nippon India Small Cap Fund - Regular - Growth,-0.4846744183813392
2022-08-19,118634,Nippon India Small Cap Fund - Regular - Growth,-0.2865633285748
2022-08-20,118634,Nippon India Small Cap Fund - Regular - Growth,-0.2865633285748
2022-08-21,118634,Nippon India Small Cap Fund - Regular - Growth,-0.4366524523896359
2022-08-22,118634,Nippon India Small Cap Fund - Regular - Growth,-0.5449101791526346
2022-08-23,118634,Nippon India Small Cap Fund - Regular - Growth,-0.712804037250361
2022-08-24,118634,Nippon India Small Cap Fund - Regular - Growth,-0.8344370079344832
2022-08-25,118634,Nippon India Small Cap Fund - Regular - Growth,-0.4974764159330041
2022-08-26,118634,Nippon India Small Cap Fund - Regular - Growth,-0.4119905508159316
2022-08-27,118634,Nippon India Small Cap Fund - Regular - Growth,-0.4119905508159316
2022-08-28,118634,Nippon India Small Cap Fund - Regular - Growth,-0.39881015102834255
2022-08-29,118634,Nippon India Small Cap Fund - Regular - Growth,-0.154464498150129
2022-08-30,118634,Nippon India Small Cap Fund - Regular - Growth,0.07665907676631768
2022-08-31,118634,Nippon India Small Cap Fund - Regular - Growth,0.6444142124160772
2022-09-01,118634,Nippon India Small Cap Fund - Regular - Growth,0.9730250365124175
2022-09-02,118634,Nippon India Small Cap Fund - Regular - Growth,0.9311494780780775
2022-09-03,118634,Nippon India Small Cap Fund - Regular - Growth,0.9311494780780775
2022-09-04,118634,Nippon India Small Cap Fund - Regular - Growth,0.6044288979837966
2022-09-05,118634,Nippon India Small Cap Fund - Regular - Growth,0.13147777720900902
2022-09-06,118634,Nippon India Small Cap Fund - Regular - Growth,0.2682243329898156
2022-09-07,118634,Nippon India Small Cap Fund - Regular - Growth,0.5307009454160816
2022-09-08,118634,Nippon India Small Cap Fund - Regular - Growth,0.3422746063205278
2022-09-09,118634,Nippon India Small Cap Fund - Regular - Growth,0.45492086188806174
2022-09-10,118634,Nippon India Small Cap Fund - Regular - Growth,0.45492086188806174
2022-09-11,118634,Nippon India Small Cap Fund - Regular - Growth,0.46863837844675765
2022-09-12,118634,Nippon India Small Cap Fund - Regular - Growth,0.04784226574652328
2022-09-13,118634,Nippon India Small Cap Fund - Regular - Growth,0.26798215523433083
2022-09-14,118634,Nippon India Small Cap Fund - Regular - Growth,0.40546839799743933
2022-09-15,118634,Nippon India Small Cap Fund - Regular - Growth,0.4630258483772117
2022-09-16,118634,Nippon India Small Cap Fund - Regular - Growth,0.7330119624272154
2022-09-17,118634,Nippon India Small Cap Fund - Regular - Growth,0.7330119624272154
2022-09-18,118634,Nippon India Small Cap Fund - Regular - Growth,1.0623603178871464
2022-09-19,118634,Nippon India Small Cap Fund - Regular - Growth,0.9487574418154269
2022-09-20,118634,Nippon India Small Cap Fund - Regular - Growth,1.3907413202642354
2022-09-21,118634,Nippon India Small Cap Fund - Regular - Growth,1.724488740944999
2022-09-22,118634,Nippon India Small Cap Fund - Regular - Growth,2.362977576900849
2022-09-23,118634,Nippon India Small Cap Fund - Regular - Growth,2.3223408736343
2022-09-24,118634,Nippon India Small Cap Fund - Regular - Growth,2.3223408736343
2022-09-25,118634,Nippon India Small Cap Fund - Regular - Growth,2.078986706443917
2022-09-26,118634,Nippon India Small Cap Fund - Regular - Growth,2.5019210420018347
2022-09-27,118634,Nippon India Small Cap Fund - Regular - Growth,2.458276694500562
2022-09-28,118634,Nippon India Small Cap Fund - Regular - Growth,2.188544861843581
2022-09-29,118634,Nippon India Small Cap Fund - Regular - Growth,1.7634812342994215
2022-09-30,118634,Nippon India Small Cap Fund - Regular - Growth,1.7467060725980237
2022-10-01,118634,Nippon India Small Cap Fund - Regular - Growth,1.7467060725980237
2022-10-02,118634,Nippon India Small Cap Fund - Regular - Growth,1.4966728255485262
2022-10-03,118634,Nippon India Small Cap Fund - Regular - Growth,1.433243572582147
2022-10-04,118634,Nippon India Small Cap Fund - Regular - Growth,1.3852095070820376
2022-10-05,118634,Nippon India Small Cap Fund - Regular - Growth,1.2558501737929488
2022-10-06,118634,Nippon India Small Cap Fund - Regular - Growth,1.1911377289523926
2022-10-07,118634,Nippon India Small Cap Fund - Regular - Growth,1.3240091344989746
2022-10-08,118634,Nippon India Small Cap Fund - Regular - Growth,1.3240091344989746
2022-10-09,118634,Nippon India Small Cap Fund - Regular - Growth,1.2618110781358796
2022-10-10,118634,Nippon India Small Cap Fund - Regular - Growth,1.4886254855580465
2022-10-11,118634,Nippon India Small Cap Fund - Regular - Growth,1.5211977625137376
2022-10-12,118634,Nippon India Small Cap Fund - Regular - Growth,1.446790528603699
2022-10-13,118634,Nippon India Small Cap Fund - Regular - Growth,1.670917891510618
2022-10-14,118634,Nippon India Small Cap Fund - Regular - Growth,1.5015480514440218
2022-10-15,118634,Nippon India Small Cap Fund - Regular - Growth,1.5015480514440218
2022-10-16,118634,Nippon India Small Cap Fund - Regular - Growth,1.3770058753526053
2022-10-17,118634,Nippon India Small Cap Fund - Regular - Growth,1.1891889251477736
2022-10-18,118634,Nippon India Small Cap Fund - Regular - Growth,0.9627090289332019
2022-10-19,118634,Nippon India Small Cap Fund - Regular - Growth,1.2122846573620194
2022-10-20,118634,Nippon India Small Cap Fund - Regular - Growth,1.6686616004392931
2022-10-21,118634,Nippon India Small Cap Fund - Regular - Growth,1.3235443780126623
2022-10-22,118634,Nippon India Small Cap Fund - Regular - Growth,1.3235443780126623
2022-10-23,118634,Nippon India Small Cap Fund - Regular - Growth,1.3094638753382621
2022-10-24,118634,Nippon India Small Cap Fund - Regular - Growth,1.7083187863124139
2022-10-25,118634,Nippon India Small Cap Fund - Regular - Growth,2.0846091758909115
2022-10-26,118634,Nippon India Small Cap Fund - Regular - Growth,2.4805891289416655
2022-10-27,118634,Nippon India Small Cap Fund - Regular - Growth,2.5952495239950037
2022-10-28,118634,Nippon India Small Cap Fund - Regular - Growth,2.5978969140211654
2022-10-29,118634,Nippon India Small Cap Fund - Regular - Growth,2.5978969140211654
2022-10-30,118634,Nippon India Small Cap Fund - Regular - Growth,2.576708987123366
2022-10-31,118634,Nippon India Small Cap Fund - Regular - Growth,2.619049504636128
2022-11-01,118634,Nippon India Small Cap Fund - Regular - Growth,2.8919442634953216
2022-11-02,118634,Nippon India Small Cap Fund - Regular - Growth,3.22847385727755
2022-11-03,118634,Nippon India Small Cap Fund - Regular - Growth,3.3931832812440095
2022-11-04,118634,Nippon India Small Cap Fund - Regular - Growth,3.4395882910449873
2022-11-05,118634,Nippon India Small Cap Fund - Regular - Growth,3.4395882910449873
2022-11-06,118634,Nippon India Small Cap Fund - Regular - Growth,3.5746706737134497
2022-11-07,118634,Nippon India Small Cap Fund - Regular - Growth,3.258535157524909
2022-11-08,118634,Nippon India Small Cap Fund - Regular - Growth,2.92435194045052
2022-11-09,118634,Nippon India Small Cap Fund - Regular - Growth,2.529307093071734
2022-11-10,118634,Nippon India Small Cap Fund - Regular - Growth,2.434278805267436
2022-11-11,118634,Nippon India Small Cap Fund - Regular - Growth,2.6290839475617194
2022-11-12,118634,Nippon India Small Cap Fund - Regular - Growth,2.6290839475617194
2022-11-13,118634,Nippon India Small Cap Fund - Regular - Growth,2.778804800921258
2022-11-14,118634,Nippon India Small Cap Fund - Regular - Growth,2.426678921299761
2022-11-15,118634,Nippon India Small Cap Fund - Regular - Growth,2.783901593579629
2022-11-16,118634,Nippon India Small Cap Fund - Regular - Growth,3.3012401373769755
2022-11-17,118634,Nippon India Small Cap Fund - Regular - Growth,3.0265181076951793
2022-11-18,118634,Nippon India Small Cap Fund - Regular - Growth,3.059257023853195
2022-11-19,118634,Nippon India Small Cap Fund - Regular - Growth,3.059257023853195
2022-11-20,118634,Nippon India Small Cap Fund - Regular - Growth,3.0731527346722505
2022-11-21,118634,Nippon India Small Cap Fund - Regular - Growth,3.24811640850118
2022-11-22,118634,Nippon India Small Cap Fund - Regular - Growth,3.414496463466865
2022-11-23,118634,Nippon India Small Cap Fund - Regular - Growth,3.1127419769871456
2022-11-24,118634,Nippon India Small Cap Fund - Regular - Growth,2.834743980995941
2022-11-25,118634,Nippon India Small Cap Fund - Regular - Growth,2.7415798421779694
2022-11-26,118634,Nippon India Small Cap Fund - Regular - Growth,2.7415798421779694
2022-11-27,118634,Nippon India Small Cap Fund - Regular - Growth,2.606881258031527
2022-11-28,118634,Nippon India Small Cap Fund - Regular - Growth,2.9645968004967957
2022-11-29,118634,Nippon India Small Cap Fund - Regular - Growth,3.1440475889401416
2022-11-30,118634,Nippon India Small Cap Fund - Regular - Growth,2.503782208810263
2022-12-01,118634,Nippon India Small Cap Fund - Regular - Growth,1.9632398789371777
2022-12-02,118634,Nippon India Small Cap Fund - Regular - Growth,1.990735247573394
2022-12-03,118634,Nippon India Small Cap Fund - Regular - Growth,1.990735247573394
2022-12-04,118634,Nippon India Small Cap Fund - Regular - Growth,2.3185310921096653
2022-12-05,118634,Nippon India Small Cap Fund - Regular - Growth,2.323193454587562
2022-12-06,118634,Nippon India Small Cap Fund - Regular - Growth,2.106077101530611
2022-12-07,118634,Nippon India Small Cap Fund - Regular - Growth,2.283632255903763
2022-12-08,118634,Nippon India Small Cap Fund - Regular - Growth,2.200053111909903
2022-12-09,118634,Nippon India Small Cap Fund - Regular - Growth,2.1768869286380315
2022-12-10,118634,Nippon India Small Cap Fund - Regular - Growth,2.1768869286380315
2022-12-11,118634,Nippon India Small Cap Fund - Regular - Growth,2.245807319794939
2022-12-12,118634,Nippon India Small Cap Fund - Regular - Growth,2.3921721253113466
2022-12-13,118634,Nippon India Small Cap Fund - Regular - Growth,2.303179475125214
2022-12-14,118634,Nippon India Small Cap Fund - Regular - Growth,2.371991845392637
2022-12-15,118634,Nippon India Small Cap Fund - Regular - Growth,2.278212252370039
2022-12-16,118634,Nippon India Small Cap Fund - Regular - Growth,2.2833537087460223
2022-12-17,118634,Nippon India Small Cap Fund - Regular - Growth,2.2833537087460223
2022-12-18,118634,Nippon India Small Cap Fund - Regular - Growth,2.6105786626477205
2022-12-19,118634,Nippon India Small Cap Fund - Regular - Growth,2.5516875416604266
2022-12-20,118634,Nippon India Small Cap Fund - Regular - Growth,2.5169111381971705
2022-12-21,118634,Nippon India Small Cap Fund - Regular - Growth,3.120748818270475
2022-12-22,118634,Nippon India Small Cap Fund - Regular - Growth,3.1621930396263753
2022-12-23,118634,Nippon India Small Cap Fund - Regular - Growth,3.3550752283628373
2022-12-24,118634,Nippon India Small Cap Fund - Regular - Growth,3.3550752283628373
2022-12-25,118634,Nippon India Small Cap Fund - Regular - Growth,3.3818152097488
2022-12-26,118634,Nippon India Small Cap Fund - Regular - Growth,3.21907265018711
2022-12-27,118634,Nippon India Small Cap Fund - Regular - Growth,3.538307053213751
2022-12-28,118634,Nippon India Small Cap Fund - Regular - Growth,3.294875763897914
2022-12-29,118634,Nippon India Small Cap Fund - Regular - Growth,3.530534817172657
2022-12-30,118634,Nippon India Small Cap Fund - Regular - Growth,3.607573110876927
2022-12-31,118634,Nippon India Small Cap Fund - Regular - Growth,3.607573110876927
2023-01-01,118634,Nippon India Small Cap Fund - Regular - Growth,3.7816507096970438
2023-01-02,118634,Nippon India Small Cap Fund - Regular - Growth,4.332613843944077
2023-01-03,118634,Nippon India Small Cap Fund - Regular - Growth,4.491618450863022
2023-01-04,118634,Nippon India Small Cap Fund - Regular - Growth,5.136120940326072
2023-01-05,118634,Nippon India Small Cap Fund - Regular - Growth,5.049634272308453
2023-01-06,118634,Nippon India Small Cap Fund - Regular - Growth,4.809551494706991
2023-01-07,118634,Nippon India Small Cap Fund - Regular - Growth,4.809551494706991
2023-01-08,118634,Nippon India Small Cap Fund - Regular - Growth,4.637980698342466
2023-01-09,118634,Nippon India Small Cap Fund - Regular - Growth,4.866223868433147
2023-01-10,118634,Nippon India Small Cap Fund - Regular - Growth,4.900906217272043
2023-01-11,118634,Nippon India Small Cap Fund - Regular - Growth,4.798310844770856
2023-01-12,118634,Nippon India Small Cap Fund - Regular - Growth,5.25885063522478
2023-01-13,118634,Nippon India Small Cap Fund - Regular - Growth,5.055960995835595
2023-01-14,118634,Nippon India Small Cap Fund - Regular - Growth,5.055960995835595
2023-01-15,118634,Nippon India Small Cap Fund - Regular - Growth,5.194908542842657
2023-01-16,118634,Nippon India Small Cap Fund - Regular - Growth,5.073402998817374
2023-01-17,118634,Nippon India Small Cap Fund - Regular - Growth,4.804626331331072
2023-01-18,118634,Nippon India Small Cap Fund - Regular - Growth,4.7349598300288935
2023-01-19,118634,Nippon India Small Cap Fund - Regular - Growth,5.250840871786222
2023-01-20,118634,Nippon India Small Cap Fund - Regular - Growth,5.021452034626292
2023-01-21,118634,Nippon India Small Cap Fund - Regular - Growth,5.021452034626292
2023-01-22,118634,Nippon India Small Cap Fund - Regular - Growth,4.815083743136457
2023-01-23,118634,Nippon India Small Cap Fund - Regular - Growth,4.804459722216006
2023-01-24,118634,Nippon India Small Cap Fund - Regular - Growth,4.208814436516176
2023-01-25,118634,Nippon India Small Cap Fund - Regular - Growth,3.9144892507403437
2023-01-26,118634,Nippon India Small Cap Fund - Regular - Growth,3.8981325099355506
2023-01-27,118634,Nippon India Small Cap Fund - Regular - Growth,3.777689587013564
2023-01-28,118634,Nippon India Small Cap Fund - Regular - Growth,3.777689587013564
2023-01-29,118634,Nippon India Small Cap Fund - Regular - Growth,3.5475519938734803
2023-01-30,118634,Nippon India Small Cap Fund - Regular - Growth,3.5816023978991796
2023-01-31,118634,Nippon India Small Cap Fund - Regular - Growth,3.2803984746645196
2023-02-01,118634,Nippon India Small Cap Fund - Regular - Growth,3.402137395581343
2023-02-02,118634,Nippon India Small Cap Fund - Regular - Growth,3.310147902637246
2023-02-03,118634,Nippon India Small Cap Fund - Regular - Growth,3.2947009803686336
2023-02-04,118634,Nippon India Small Cap Fund - Regular - Growth,3.2947009803686336
2023-02-05,118634,Nippon India Small Cap Fund - Regular - Growth,3.589025208195746
2023-02-06,118634,Nippon India Small Cap Fund - Regular - Growth,3.9671636289945456
2023-02-07,118634,Nippon India Small Cap Fund - Regular - Growth,4.355500365857949
2023-02-08,118634,Nippon India Small Cap Fund - Regular - Growth,4.6763181215609215
2023-02-09,118634,Nippon India Small Cap Fund - Regular - Growth,4.607282551845731
2023-02-10,118634,Nippon India Small Cap Fund - Regular - Growth,3.895038316894636
2023-02-11,118634,Nippon India Small Cap Fund - Regular - Growth,3.895038316894636
2023-02-12,118634,Nippon India Small Cap Fund - Regular - Growth,3.8834456182463644
